race,annee,nb,nb_tot
Epagneul nain continental,2016,533,11718
Epagneul nain continental,2017,581,11718
Epagneul nain continental,2018,583,11718
Epagneul nain continental,2019,518,11718
Epagneul nain continental,2020,587,11718
Epagneul nain continental,2021,643,11718
Epagneul nain continental,2022,703,11718
Ariegeois,1970,0,11520
Ariegeois,1975,30,11520
Ariegeois,1980,78,11520
Ariegeois,1985,118,11520
Ariegeois,1990,245,11520
Ariegeois,1995,426,11520
Ariegeois,2000,447,11520
Ariegeois,2005,584,11520
Ariegeois,2006,637,11520
Ariegeois,2007,678,11520
Ariegeois,2008,658,11520
Ariegeois,2009,672,11520
Ariegeois,2010,590,11520
Ariegeois,2011,520,11520
Ariegeois,2012,700,11520
Ariegeois,2013,648,11520
Ariegeois,2014,591,11520
Ariegeois,2015,601,11520
Ariegeois,2016,617,11520
Ariegeois,2017,623,11520
Ariegeois,2018,573,11520
Ariegeois,2019,430,11520
Ariegeois,2020,377,11520
Ariegeois,2021,381,11520
Ariegeois,2022,296,11520
Fox terrier poil lisse,1970,502,11207
Fox terrier poil lisse,1975,559,11207
Fox terrier poil lisse,1980,521,11207
Fox terrier poil lisse,1985,463,11207
Fox terrier poil lisse,1990,466,11207
Fox terrier poil lisse,1995,465,11207
Fox terrier poil lisse,2000,511,11207
Fox terrier poil lisse,2005,529,11207
Fox terrier poil lisse,2006,628,11207
Fox terrier poil lisse,2007,407,11207
Fox terrier poil lisse,2008,657,11207
Fox terrier poil lisse,2009,547,11207
Fox terrier poil lisse,2010,606,11207
Fox terrier poil lisse,2011,476,11207
Fox terrier poil lisse,2012,526,11207
Fox terrier poil lisse,2013,463,11207
Fox terrier poil lisse,2014,409,11207
Fox terrier poil lisse,2015,378,11207
Fox terrier poil lisse,2016,324,11207
Fox terrier poil lisse,2017,333,11207
Fox terrier poil lisse,2018,302,11207
Fox terrier poil lisse,2019,278,11207
Fox terrier poil lisse,2020,295,11207
Fox terrier poil lisse,2021,305,11207
Fox terrier poil lisse,2022,257,11207
Bichon havanais,1970,0,10924
Bichon havanais,1975,0,10924
Bichon havanais,1980,0,10924
Bichon havanais,1985,0,10924
Bichon havanais,1990,67,10924
Bichon havanais,1995,131,10924
Bichon havanais,2000,104,10924
Bichon havanais,2005,143,10924
Bichon havanais,2006,135,10924
Bichon havanais,2007,254,10924
Bichon havanais,2008,203,10924
Bichon havanais,2009,264,10924
Bichon havanais,2010,443,10924
Bichon havanais,2011,560,10924
Bichon havanais,2012,649,10924
Bichon havanais,2013,589,10924
Bichon havanais,2014,713,10924
Bichon havanais,2015,664,10924
Bichon havanais,2016,688,10924
Bichon havanais,2017,819,10924
Bichon havanais,2018,768,10924
Bichon havanais,2019,813,10924
Bichon havanais,2020,938,10924
Bichon havanais,2021,1056,10924
Bichon havanais,2022,923,10924
Beagle-harrier,1970,0,10908
Beagle-harrier,1975,185,10908
Beagle-harrier,1980,308,10908
Beagle-harrier,1985,414,10908
Beagle-harrier,1990,602,10908
Beagle-harrier,1995,544,10908
Beagle-harrier,2000,416,10908
Beagle-harrier,2005,518,10908
Beagle-harrier,2006,520,10908
Beagle-harrier,2007,573,10908
Beagle-harrier,2008,496,10908
Beagle-harrier,2009,453,10908
Beagle-harrier,2010,525,10908
Beagle-harrier,2011,609,10908
Beagle-harrier,2012,427,10908
Beagle-harrier,2013,412,10908
Beagle-harrier,2014,456,10908
Beagle-harrier,2015,439,10908
Beagle-harrier,2016,369,10908
Beagle-harrier,2017,540,10908
Beagle-harrier,2018,441,10908
Beagle-harrier,2019,367,10908
Beagle-harrier,2020,386,10908
Beagle-harrier,2021,494,10908
Beagle-harrier,2022,414,10908
Porcelaine,1970,0,10560
Porcelaine,1975,44,10560
Porcelaine,1980,194,10560
Porcelaine,1985,301,10560
Porcelaine,1990,377,10560
Porcelaine,1995,340,10560
Porcelaine,2000,390,10560
Porcelaine,2005,432,10560
Porcelaine,2006,339,10560
Porcelaine,2007,557,10560
Porcelaine,2008,487,10560
Porcelaine,2009,473,10560
Porcelaine,2010,475,10560
Porcelaine,2011,499,10560
Porcelaine,2012,497,10560
Porcelaine,2013,426,10560
Porcelaine,2014,484,10560
Porcelaine,2015,448,10560
Porcelaine,2016,474,10560
Porcelaine,2017,590,10560
Porcelaine,2018,614,10560
Porcelaine,2019,491,10560
Porcelaine,2020,520,10560
Porcelaine,2021,564,10560
Porcelaine,2022,544,10560
Epagneul tibetain,1970,0,10322
Epagneul tibetain,1975,0,10322
Epagneul tibetain,1980,4,10322
Epagneul tibetain,1985,59,10322
Epagneul tibetain,1990,138,10322
Epagneul tibetain,1995,199,10322
Epagneul tibetain,2000,238,10322
Epagneul tibetain,2005,291,10322
Epagneul tibetain,2006,293,10322
Epagneul tibetain,2007,403,10322
Epagneul tibetain,2008,405,10322
Epagneul tibetain,2009,424,10322
Epagneul tibetain,2010,432,10322
Epagneul tibetain,2011,670,10322
Epagneul tibetain,2012,540,10322
Epagneul tibetain,2013,614,10322
Epagneul tibetain,2014,667,10322
Epagneul tibetain,2015,610,10322
Epagneul tibetain,2016,691,10322
Epagneul tibetain,2017,660,10322
Epagneul tibetain,2018,627,10322
Epagneul tibetain,2019,609,10322
Epagneul tibetain,2020,578,10322
Epagneul tibetain,2021,555,10322
Epagneul tibetain,2022,615,10322
Berger hollandais,1970,0,10143
Berger hollandais,1975,0,10143
Berger hollandais,1980,0,10143
Berger hollandais,1985,0,10143
Berger hollandais,1990,28,10143
Berger hollandais,1995,53,10143
Berger hollandais,2000,96,10143
Berger hollandais,2005,112,10143
Berger hollandais,2006,152,10143
Berger hollandais,2007,168,10143
Berger hollandais,2008,234,10143
Berger hollandais,2009,230,10143
Berger hollandais,2010,315,10143
Berger hollandais,2011,367,10143
Berger hollandais,2012,437,10143
Berger hollandais,2013,499,10143
Berger hollandais,2014,665,10143
Berger hollandais,2015,574,10143
Berger hollandais,2016,733,10143
Berger hollandais,2017,815,10143
Berger hollandais,2018,758,10143
Berger hollandais,2019,757,10143
Berger hollandais,2020,1021,10143
Berger hollandais,2021,941,10143
Berger hollandais,2022,1188,10143
Bouvier des flandres,1970,276,10041
Bouvier des flandres,1975,483,10041
Bouvier des flandres,1980,758,10041
Bouvier des flandres,1985,631,10041
Bouvier des flandres,1990,718,10041
Bouvier des flandres,1995,559,10041
Bouvier des flandres,2000,574,10041
Bouvier des flandres,2005,455,10041
Bouvier des flandres,2006,388,10041
Bouvier des flandres,2007,447,10041
Bouvier des flandres,2008,408,10041
Bouvier des flandres,2009,407,10041
Bouvier des flandres,2010,438,10041
Bouvier des flandres,2011,385,10041
Bouvier des flandres,2012,402,10041
Bouvier des flandres,2013,309,10041
Bouvier des flandres,2014,378,10041
Bouvier des flandres,2015,246,10041
Bouvier des flandres,2016,333,10041
Bouvier des flandres,2017,285,10041
Bouvier des flandres,2018,290,10041
Bouvier des flandres,2019,240,10041
Bouvier des flandres,2020,202,10041
Bouvier des flandres,2021,233,10041
Bouvier des flandres,2022,196,10041
Schnauzer nain,1970,236,9750
Schnauzer nain,1975,224,9750
Schnauzer nain,1980,263,9750
Schnauzer nain,1985,336,9750
Schnauzer nain,1990,460,9750
Schnauzer nain,1995,375,9750
Schnauzer nain,2000,418,9750
Schnauzer nain,2005,369,9750
Schnauzer nain,2006,459,9750
Schnauzer nain,2007,485,9750
Schnauzer nain,2008,433,9750
Schnauzer nain,2009,460,9750
Schnauzer nain,2010,416,9750
Schnauzer nain,2011,429,9750
Schnauzer nain,2012,421,9750
Schnauzer nain,2013,421,9750
Schnauzer nain,2014,338,9750
Schnauzer nain,2015,401,9750
Schnauzer nain,2016,359,9750
Schnauzer nain,2017,402,9750
Schnauzer nain,2018,360,9750
Schnauzer nain,2019,406,9750
Schnauzer nain,2020,352,9750
Schnauzer nain,2021,463,9750
Schnauzer nain,2022,464,9750
Malamute de l'alaska,1970,0,9177
Malamute de l'alaska,1975,1,9177
Malamute de l'alaska,1980,117,9177
Malamute de l'alaska,1985,212,9177
Malamute de l'alaska,1990,356,9177
Malamute de l'alaska,1995,192,9177
Malamute de l'alaska,2000,182,9177
Malamute de l'alaska,2005,167,9177
Malamute de l'alaska,2006,224,9177
Malamute de l'alaska,2007,231,9177
Malamute de l'alaska,2008,223,9177
Malamute de l'alaska,2009,356,9177
Malamute de l'alaska,2010,413,9177
Malamute de l'alaska,2011,386,9177
Malamute de l'alaska,2012,498,9177
Malamute de l'alaska,2013,545,9177
Malamute de l'alaska,2014,532,9177
Malamute de l'alaska,2015,479,9177
Malamute de l'alaska,2016,595,9177
Malamute de l'alaska,2017,584,9177
Malamute de l'alaska,2018,519,9177
Malamute de l'alaska,2019,625,9177
Malamute de l'alaska,2020,554,9177
Malamute de l'alaska,2021,612,9177
Malamute de l'alaska,2022,574,9177
Chien de berger anglais ancestral,1970,0,8973
Chien de berger anglais ancestral,1975,27,8973
Chien de berger anglais ancestral,1980,495,8973
Chien de berger anglais ancestral,1985,2168,8973
Chien de berger anglais ancestral,1990,1568,8973
Chien de berger anglais ancestral,1995,542,8973
Chien de berger anglais ancestral,2000,200,8973
Chien de berger anglais ancestral,2005,221,8973
Chien de berger anglais ancestral,2006,171,8973
Chien de berger anglais ancestral,2007,183,8973
Chien de berger anglais ancestral,2008,232,8973
Chien de berger anglais ancestral,2009,230,8973
Chien de berger anglais ancestral,2010,209,8973
Chien de berger anglais ancestral,2011,291,8973
Chien de berger anglais ancestral,2012,311,8973
Chien de berger anglais ancestral,2013,212,8973
Chien de berger anglais ancestral,2014,252,8973
Chien de berger anglais ancestral,2015,274,8973
Chien de berger anglais ancestral,2016,253,8973
Chien de berger anglais ancestral,2017,248,8973
Chien de berger anglais ancestral,2018,209,8973
Chien de berger anglais ancestral,2019,186,8973
Chien de berger anglais ancestral,2020,153,8973
Chien de berger anglais ancestral,2021,165,8973
Chien de berger anglais ancestral,2022,173,8973
Basset artesien normand,1970,562,8817
Basset artesien normand,1975,1200,8817
Basset artesien normand,1980,1105,8817
Basset artesien normand,1985,867,8817
Basset artesien normand,1990,692,8817
Basset artesien normand,1995,414,8817
Basset artesien normand,2000,335,8817
Basset artesien normand,2005,215,8817
Basset artesien normand,2006,173,8817
Basset artesien normand,2007,273,8817
Basset artesien normand,2008,265,8817
Basset artesien normand,2009,205,8817
Basset artesien normand,2010,290,8817
Basset artesien normand,2011,222,8817
Basset artesien normand,2012,216,8817
Basset artesien normand,2013,211,8817
Basset artesien normand,2014,214,8817
Basset artesien normand,2015,171,8817
Basset artesien normand,2016,185,8817
Basset artesien normand,2017,158,8817
Basset artesien normand,2018,207,8817
Basset artesien normand,2019,148,8817
Basset artesien normand,2020,171,8817
Basset artesien normand,2021,182,8817
Basset artesien normand,2022,136,8817
Bruno saint-hubert francais,1970,238,8722
Bruno saint-hubert francais,1975,576,8722
Bruno saint-hubert francais,1980,447,8722
Bruno saint-hubert francais,1985,501,8722
Bruno saint-hubert francais,1990,453,8722
Bruno saint-hubert francais,1995,576,8722
Bruno saint-hubert francais,2000,492,8722
Bruno saint-hubert francais,2005,103,8722
Bruno saint-hubert francais,2006,453,8722
Bruno saint-hubert francais,2007,589,8722
Bruno saint-hubert francais,2008,540,8722
Bruno saint-hubert francais,2009,564,8722
Bruno saint-hubert francais,2010,570,8722
Bruno saint-hubert francais,2011,430,8722
Bruno saint-hubert francais,2012,176,8722
Bruno saint-hubert francais,2013,181,8722
Bruno saint-hubert francais,2014,133,8722
Bruno saint-hubert francais,2015,202,8722
Bruno saint-hubert francais,2016,193,8722
Bruno saint-hubert francais,2017,211,8722
Bruno saint-hubert francais,2018,219,8722
Bruno saint-hubert francais,2019,233,8722
Bruno saint-hubert francais,2020,176,8722
Bruno saint-hubert francais,2021,283,8722
Bruno saint-hubert francais,2022,183,8722
Braque d auvergne,1970,294,8465
Braque d auvergne,1975,484,8465
Braque d auvergne,1980,339,8465
Braque d auvergne,1985,400,8465
Braque d auvergne,1990,466,8465
Braque d auvergne,1995,392,8465
Braque d auvergne,2000,354,8465
Braque d auvergne,2005,278,8465
Braque d auvergne,2006,294,8465
Braque d auvergne,2007,347,8465
Braque d auvergne,2008,304,8465
Braque d auvergne,2009,361,8465
Braque d auvergne,2010,364,8465
Braque d auvergne,2011,368,8465
Braque d auvergne,2012,301,8465
Braque d auvergne,2013,353,8465
Braque d auvergne,2014,301,8465
Braque d auvergne,2015,364,8465
Braque d auvergne,2016,309,8465
Braque d auvergne,2017,355,8465
Braque d auvergne,2018,342,8465
Braque d auvergne,2019,340,8465
Braque d auvergne,2020,306,8465
Braque d auvergne,2021,239,8465
Braque d auvergne,2022,210,8465
Petit levrier italien,1970,66,8388
Petit levrier italien,1975,114,8388
Petit levrier italien,1980,165,8388
Petit levrier italien,1985,164,8388
Petit levrier italien,1990,202,8388
Petit levrier italien,1995,206,8388
Petit levrier italien,2000,183,8388
Petit levrier italien,2005,214,8388
Petit levrier italien,2006,218,8388
Petit levrier italien,2007,310,8388
Petit levrier italien,2008,299,8388
Petit levrier italien,2009,429,8388
Petit levrier italien,2010,340,8388
Petit levrier italien,2011,438,8388
Petit levrier italien,2012,377,8388
Petit levrier italien,2013,417,8388
Petit levrier italien,2014,370,8388
Petit levrier italien,2015,423,8388
Petit levrier italien,2016,458,8388
Petit levrier italien,2017,437,8388
Petit levrier italien,2018,440,8388
Petit levrier italien,2019,481,8388
Petit levrier italien,2020,525,8388
Petit levrier italien,2021,589,8388
Petit levrier italien,2022,523,8388
Petit basset griffon vendeen,1970,114,8219
Petit basset griffon vendeen,1975,495,8219
Petit basset griffon vendeen,1980,474,8219
Petit basset griffon vendeen,1985,502,8219
Petit basset griffon vendeen,1990,590,8219
Petit basset griffon vendeen,1995,496,8219
Petit basset griffon vendeen,2000,409,8219
Petit basset griffon vendeen,2005,364,8219
Petit basset griffon vendeen,2006,350,8219
Petit basset griffon vendeen,2007,391,8219
Petit basset griffon vendeen,2008,304,8219
Petit basset griffon vendeen,2009,454,8219
Petit basset griffon vendeen,2010,317,8219
Petit basset griffon vendeen,2011,340,8219
Petit basset griffon vendeen,2012,272,8219
Petit basset griffon vendeen,2013,276,8219
Petit basset griffon vendeen,2014,239,8219
Petit basset griffon vendeen,2015,229,8219
Petit basset griffon vendeen,2016,231,8219
Petit basset griffon vendeen,2017,195,8219
Petit basset griffon vendeen,2018,243,8219
Petit basset griffon vendeen,2019,205,8219
Petit basset griffon vendeen,2020,195,8219
Petit basset griffon vendeen,2021,257,8219
Petit basset griffon vendeen,2022,277,8219
Petit bleu de gascogne,1970,0,8056
Petit bleu de gascogne,1975,8,8056
Petit bleu de gascogne,1980,48,8056
Petit bleu de gascogne,1985,105,8056
Petit bleu de gascogne,1990,209,8056
Petit bleu de gascogne,1995,464,8056
Petit bleu de gascogne,2000,443,8056
Petit bleu de gascogne,2005,560,8056
Petit bleu de gascogne,2006,429,8056
Petit bleu de gascogne,2007,490,8056
Petit bleu de gascogne,2008,499,8056
Petit bleu de gascogne,2009,333,8056
Petit bleu de gascogne,2010,427,8056
Petit bleu de gascogne,2011,324,8056
Petit bleu de gascogne,2012,354,8056
Petit bleu de gascogne,2013,330,8056
Petit bleu de gascogne,2014,390,8056
Petit bleu de gascogne,2015,353,8056
Petit bleu de gascogne,2016,363,8056
Petit bleu de gascogne,2017,268,8056
Petit bleu de gascogne,2018,356,8056
Petit bleu de gascogne,2019,348,8056
Petit bleu de gascogne,2020,330,8056
Petit bleu de gascogne,2021,314,8056
Petit bleu de gascogne,2022,311,8056
Airedale terrier,1970,160,7742
Airedale terrier,1975,420,7742
Airedale terrier,1980,717,7742
Airedale terrier,1985,773,7742
Airedale terrier,1990,684,7742
Airedale terrier,1995,403,7742
Airedale terrier,2000,289,7742
Airedale terrier,2005,340,7742
Airedale terrier,2006,308,7742
Airedale terrier,2007,322,7742
Airedale terrier,2008,302,7742
Airedale terrier,2009,252,7742
Airedale terrier,2010,232,7742
Airedale terrier,2011,252,7742
Airedale terrier,2012,158,7742
Airedale terrier,2013,272,7742
Airedale terrier,2014,214,7742
Airedale terrier,2015,181,7742
Airedale terrier,2016,228,7742
Airedale terrier,2017,205,7742
Airedale terrier,2018,157,7742
Airedale terrier,2019,167,7742
Airedale terrier,2020,205,7742
Airedale terrier,2021,230,7742
Airedale terrier,2022,271,7742
Griffon fauve de bretagne,1970,0,7737
Griffon fauve de bretagne,1975,1,7737
Griffon fauve de bretagne,1980,80,7737
Griffon fauve de bretagne,1985,194,7737
Griffon fauve de bretagne,1990,225,7737
Griffon fauve de bretagne,1995,310,7737
Griffon fauve de bretagne,2000,320,7737
Griffon fauve de bretagne,2005,406,7737
Griffon fauve de bretagne,2006,396,7737
Griffon fauve de bretagne,2007,389,7737
Griffon fauve de bretagne,2008,375,7737
Griffon fauve de bretagne,2009,426,7737
Griffon fauve de bretagne,2010,380,7737
Griffon fauve de bretagne,2011,371,7737
Griffon fauve de bretagne,2012,393,7737
Griffon fauve de bretagne,2013,340,7737
Griffon fauve de bretagne,2014,388,7737
Griffon fauve de bretagne,2015,354,7737
Griffon fauve de bretagne,2016,396,7737
Griffon fauve de bretagne,2017,378,7737
Griffon fauve de bretagne,2018,345,7737
Griffon fauve de bretagne,2019,307,7737
Griffon fauve de bretagne,2020,329,7737
Griffon fauve de bretagne,2021,380,7737
Griffon fauve de bretagne,2022,254,7737
Chien d'eau romagnol,1970,0,7305
Chien d'eau romagnol,1975,0,7305
Chien d'eau romagnol,1980,0,7305
Chien d'eau romagnol,1985,0,7305
Chien d'eau romagnol,1990,0,7305
Chien d'eau romagnol,1995,0,7305
Chien d'eau romagnol,2000,0,7305
Chien d'eau romagnol,2005,52,7305
Chien d'eau romagnol,2006,120,7305
Chien d'eau romagnol,2007,201,7305
Chien d'eau romagnol,2008,244,7305
Chien d'eau romagnol,2009,335,7305
Chien d'eau romagnol,2010,305,7305
Chien d'eau romagnol,2011,363,7305
Chien d'eau romagnol,2012,417,7305
Chien d'eau romagnol,2013,363,7305
Chien d'eau romagnol,2014,515,7305
Chien d'eau romagnol,2015,430,7305
Chien d'eau romagnol,2016,461,7305
Chien d'eau romagnol,2017,528,7305
Chien d'eau romagnol,2018,489,7305
Chien d'eau romagnol,2019,503,7305
Chien d'eau romagnol,2020,596,7305
Chien d'eau romagnol,2021,673,7305
Chien d'eau romagnol,2022,710,7305
Border terrier,1970,0,7230
Border terrier,1975,0,7230
Border terrier,1980,10,7230
Border terrier,1985,4,7230
Border terrier,1990,40,7230
Border terrier,1995,88,7230
Border terrier,2000,130,7230
Border terrier,2005,228,7230
Border terrier,2006,323,7230
Border terrier,2007,350,7230
Border terrier,2008,370,7230
Border terrier,2009,419,7230
Border terrier,2010,440,7230
Border terrier,2011,407,7230
Border terrier,2012,400,7230
Border terrier,2013,532,7230
Border terrier,2014,399,7230
Border terrier,2015,343,7230
Border terrier,2016,383,7230
Border terrier,2017,409,7230
Border terrier,2018,352,7230
Border terrier,2019,347,7230
Border terrier,2020,409,7230
Border terrier,2021,416,7230
Border terrier,2022,431,7230
Chien de rhodesie a crete dorsale,1970,0,7027
Chien de rhodesie a crete dorsale,1975,1,7027
Chien de rhodesie a crete dorsale,1980,0,7027
Chien de rhodesie a crete dorsale,1985,31,7027
Chien de rhodesie a crete dorsale,1990,34,7027
Chien de rhodesie a crete dorsale,1995,46,7027
Chien de rhodesie a crete dorsale,2000,173,7027
Chien de rhodesie a crete dorsale,2005,156,7027
Chien de rhodesie a crete dorsale,2006,126,7027
Chien de rhodesie a crete dorsale,2007,136,7027
Chien de rhodesie a crete dorsale,2008,209,7027
Chien de rhodesie a crete dorsale,2009,213,7027
Chien de rhodesie a crete dorsale,2010,284,7027
Chien de rhodesie a crete dorsale,2011,332,7027
Chien de rhodesie a crete dorsale,2012,216,7027
Chien de rhodesie a crete dorsale,2013,361,7027
Chien de rhodesie a crete dorsale,2014,318,7027
Chien de rhodesie a crete dorsale,2015,410,7027
Chien de rhodesie a crete dorsale,2016,413,7027
Chien de rhodesie a crete dorsale,2017,533,7027
Chien de rhodesie a crete dorsale,2018,477,7027
Chien de rhodesie a crete dorsale,2019,585,7027
Chien de rhodesie a crete dorsale,2020,539,7027
Chien de rhodesie a crete dorsale,2021,752,7027
Chien de rhodesie a crete dorsale,2022,682,7027
Epagneul pekinois,1970,163,6934
Epagneul pekinois,1975,206,6934
Epagneul pekinois,1980,400,6934
Epagneul pekinois,1985,327,6934
Epagneul pekinois,1990,552,6934
Epagneul pekinois,1995,468,6934
Epagneul pekinois,2000,326,6934
Epagneul pekinois,2005,305,6934
Epagneul pekinois,2006,307,6934
Epagneul pekinois,2007,318,6934
Epagneul pekinois,2008,345,6934
Epagneul pekinois,2009,317,6934
Epagneul pekinois,2010,355,6934
Epagneul pekinois,2011,338,6934
Epagneul pekinois,2012,369,6934
Epagneul pekinois,2013,291,6934
Epagneul pekinois,2014,297,6934
Epagneul pekinois,2015,248,6934
Epagneul pekinois,2016,243,6934
Epagneul pekinois,2017,177,6934
Epagneul pekinois,2018,127,6934
Epagneul pekinois,2019,117,6934
Epagneul pekinois,2020,129,6934
Epagneul pekinois,2021,138,6934
Epagneul pekinois,2022,71,6934
Levrier afghan,1970,159,6891
Levrier afghan,1975,638,6891
Levrier afghan,1980,1731,6891
Levrier afghan,1985,1240,6891
Levrier afghan,1990,667,6891
Levrier afghan,1995,306,6891
Levrier afghan,2000,198,6891
Levrier afghan,2005,158,6891
Levrier afghan,2006,91,6891
Levrier afghan,2007,173,6891
Levrier afghan,2008,152,6891
Levrier afghan,2009,99,6891
Levrier afghan,2010,177,6891
Levrier afghan,2011,134,6891
Levrier afghan,2012,114,6891
Levrier afghan,2013,98,6891
Levrier afghan,2014,116,6891
Levrier afghan,2015,110,6891
Levrier afghan,2016,99,6891
Levrier afghan,2017,102,6891
Levrier afghan,2018,74,6891
Levrier afghan,2019,62,6891
Levrier afghan,2020,73,6891
Levrier afghan,2021,67,6891
Levrier afghan,2022,53,6891
Chien loup tchecoslovaque,1970,0,6844
Chien loup tchecoslovaque,1975,0,6844
Chien loup tchecoslovaque,1980,0,6844
Chien loup tchecoslovaque,1985,0,6844
Chien loup tchecoslovaque,1990,0,6844
Chien loup tchecoslovaque,1995,0,6844
Chien loup tchecoslovaque,2000,15,6844
Chien loup tchecoslovaque,2005,87,6844
Chien loup tchecoslovaque,2006,79,6844
Chien loup tchecoslovaque,2007,166,6844
Chien loup tchecoslovaque,2008,260,6844
Chien loup tchecoslovaque,2009,307,6844
Chien loup tchecoslovaque,2010,341,6844
Chien loup tchecoslovaque,2011,371,6844
Chien loup tchecoslovaque,2012,442,6844
Chien loup tchecoslovaque,2013,446,6844
Chien loup tchecoslovaque,2014,545,6844
Chien loup tchecoslovaque,2015,443,6844
Chien loup tchecoslovaque,2016,489,6844
Chien loup tchecoslovaque,2017,427,6844
Chien loup tchecoslovaque,2018,443,6844
Chien loup tchecoslovaque,2019,519,6844
Chien loup tchecoslovaque,2020,456,6844
Chien loup tchecoslovaque,2021,512,6844
Chien loup tchecoslovaque,2022,496,6844
Briquet griffon vendeen,1970,0,6677
Briquet griffon vendeen,1975,48,6677
Briquet griffon vendeen,1980,102,6677
Briquet griffon vendeen,1985,174,6677
Briquet griffon vendeen,1990,451,6677
Briquet griffon vendeen,1995,516,6677
Briquet griffon vendeen,2000,393,6677
Briquet griffon vendeen,2005,350,6677
Briquet griffon vendeen,2006,297,6677
Briquet griffon vendeen,2007,409,6677
Briquet griffon vendeen,2008,347,6677
Briquet griffon vendeen,2009,342,6677
Briquet griffon vendeen,2010,304,6677
Briquet griffon vendeen,2011,295,6677
Briquet griffon vendeen,2012,246,6677
Briquet griffon vendeen,2013,233,6677
Briquet griffon vendeen,2014,271,6677
Briquet griffon vendeen,2015,231,6677
Briquet griffon vendeen,2016,298,6677
Briquet griffon vendeen,2017,272,6677
Briquet griffon vendeen,2018,276,6677
Briquet griffon vendeen,2019,200,6677
Briquet griffon vendeen,2020,226,6677
Briquet griffon vendeen,2021,266,6677
Briquet griffon vendeen,2022,130,6677
Terrier tibetain,1970,0,6642
Terrier tibetain,1975,5,6642
Terrier tibetain,1980,44,6642
Terrier tibetain,1985,195,6642
Terrier tibetain,1990,536,6642
Terrier tibetain,1995,502,6642
Terrier tibetain,2000,276,6642
Terrier tibetain,2005,318,6642
Terrier tibetain,2006,299,6642
Terrier tibetain,2007,242,6642
Terrier tibetain,2008,303,6642
Terrier tibetain,2009,293,6642
Terrier tibetain,2010,345,6642
Terrier tibetain,2011,351,6642
Terrier tibetain,2012,332,6642
Terrier tibetain,2013,306,6642
Terrier tibetain,2014,312,6642
Terrier tibetain,2015,256,6642
Terrier tibetain,2016,236,6642
Terrier tibetain,2017,243,6642
Terrier tibetain,2018,213,6642
Terrier tibetain,2019,255,6642
Terrier tibetain,2020,247,6642
Terrier tibetain,2021,243,6642
Terrier tibetain,2022,290,6642
Welsh corgi pembroke,1970,10,6641
Welsh corgi pembroke,1975,38,6641
Welsh corgi pembroke,1980,39,6641
Welsh corgi pembroke,1985,49,6641
Welsh corgi pembroke,1990,82,6641
Welsh corgi pembroke,1995,70,6641
Welsh corgi pembroke,2000,50,6641
Welsh corgi pembroke,2005,86,6641
Welsh corgi pembroke,2006,60,6641
Welsh corgi pembroke,2007,0,6641
Welsh corgi pembroke,2008,101,6641
Welsh corgi pembroke,2009,185,6641
Welsh corgi pembroke,2010,102,6641
Welsh corgi pembroke,2011,146,6641
Welsh corgi pembroke,2012,135,6641
Welsh corgi pembroke,2013,145,6641
Welsh corgi pembroke,2014,222,6641
Welsh corgi pembroke,2015,240,6641
Welsh corgi pembroke,2016,322,6641
Welsh corgi pembroke,2017,440,6641
Welsh corgi pembroke,2018,474,6641
Welsh corgi pembroke,2019,666,6641
Welsh corgi pembroke,2020,785,6641
Welsh corgi pembroke,2021,1010,6641
Welsh corgi pembroke,2022,1184,6641
Bullmastiff,1970,10,6317
Bullmastiff,1975,75,6317
Bullmastiff,1980,103,6317
Bullmastiff,1985,86,6317
Bullmastiff,1990,96,6317
Bullmastiff,1995,134,6317
Bullmastiff,2000,187,6317
Bullmastiff,2005,274,6317
Bullmastiff,2006,257,6317
Bullmastiff,2007,224,6317
Bullmastiff,2008,141,6317
Bullmastiff,2009,201,6317
Bullmastiff,2010,267,6317
Bullmastiff,2011,320,6317
Bullmastiff,2012,301,6317
Bullmastiff,2013,316,6317
Bullmastiff,2014,426,6317
Bullmastiff,2015,391,6317
Bullmastiff,2016,434,6317
Bullmastiff,2017,425,6317
Bullmastiff,2018,403,6317
Bullmastiff,2019,403,6317
Bullmastiff,2020,340,6317
Bullmastiff,2021,246,6317
Bullmastiff,2022,257,6317
Braque hongrois a poil court,1970,40,6262
Braque hongrois a poil court,1975,72,6262
Braque hongrois a poil court,1980,111,6262
Braque hongrois a poil court,1985,137,6262
Braque hongrois a poil court,1990,272,6262
Braque hongrois a poil court,1995,192,6262
Braque hongrois a poil court,2000,245,6262
Braque hongrois a poil court,2005,298,6262
Braque hongrois a poil court,2006,270,6262
Braque hongrois a poil court,2007,296,6262
Braque hongrois a poil court,2008,273,6262
Braque hongrois a poil court,2009,280,6262
Braque hongrois a poil court,2010,273,6262
Braque hongrois a poil court,2011,239,6262
Braque hongrois a poil court,2012,342,6262
Braque hongrois a poil court,2013,228,6262
Braque hongrois a poil court,2014,256,6262
Braque hongrois a poil court,2015,239,6262
Braque hongrois a poil court,2016,336,6262
Braque hongrois a poil court,2017,264,6262
Braque hongrois a poil court,2018,325,6262
Braque hongrois a poil court,2019,309,6262
Braque hongrois a poil court,2020,304,6262
Braque hongrois a poil court,2021,324,6262
Braque hongrois a poil court,2022,337,6262
Barzoï,1970,194,6190
Barzoï,1975,392,6190
Barzoï,1980,469,6190
Barzoï,1985,413,6190
Barzoï,1990,452,6190
